#made by Lianne
@    title "Pull COM"
@    xaxis  label "COM pull energy (kJ/mol)"
@    yaxis  label "distance (nm)"
@TYPE xy
@ view 0.15, 0.15, 0.75, 0.85
@ legend on
@ legend box on
@ legend loctype view
@ legend 0.78, 0.8
@ legend length 2
@ s0 legend "0 X"
@ s1 legend "0 Y"
2.343320	10.2758530
2.342100	10.1014580
2.340310	9.8476750
2.338570	9.6064860
2.335720	9.2157720
2.331310	8.6257760
2.328410	8.2491050
2.327720	8.1611910
2.328030	8.1996170
2.328590	8.2722060
2.329660	8.4093570
2.331790	8.6887910
2.333340	8.8951340
2.334040	8.9890490
2.335820	9.2280780
2.339700	9.7623780
2.345000	10.5175710
2.349000	11.1049230
2.351460	11.4753180
2.353880	11.8446460
2.356490	12.2492130
2.359370	12.7049970
2.362030	13.1319900
2.362960	13.2827660
2.360230	12.8430010
2.357390	12.3905910
2.355830	12.1475520
2.352820	11.6822090
2.348120	10.9743770
2.342430	10.1468890
2.338560	9.6036320
2.335990	9.2509020
2.335040	9.1222890
2.335520	9.1877630
2.336620	9.3368920
2.337630	9.4752890
2.338830	9.6415940
2.340210	9.8351490
2.341780	10.0559470
2.343950	10.3665090
2.345390	10.5745670
2.345750	10.6270220
2.343960	10.3677220
2.340770	9.9133850
2.340950	9.9385650
2.342800	10.2016570
2.344760	10.4827400
2.347340	10.8601920
2.348870	11.0858030
2.349060	11.1159250
2.350450	11.3227070
2.353440	11.7774120
2.357750	12.4482100
2.361890	13.1089460
2.364570	13.5466810
2.366020	13.7882200
2.367400	14.0168930
2.369180	14.3168750
2.370730	14.5804470
2.373800	15.1095270
2.378630	15.9603570
2.383550	16.8519380
2.388030	17.6840190
2.389910	18.0386220
2.389800	18.0198210
2.389590	17.9771000
2.390720	18.1929070
2.391750	18.3894710
2.391270	18.3000050
2.389130	17.8905350
2.386590	17.4159530
2.385700	17.2490500
2.384980	17.1156500
2.381760	16.5257190
2.375850	15.4668530
2.371780	14.7617610
2.370220	14.4939390
2.369740	14.4126430
2.369910	14.4404640
2.368990	14.2853200
2.367840	14.0914310
2.367690	14.0661930
2.365210	13.6527480
2.359200	12.6770600
2.354420	11.9279900
2.351350	11.4599600
2.346410	10.7234490
2.340810	9.9191970
2.337380	9.4417030
2.336290	9.2919230
2.334380	9.0334030
2.333360	8.8966030
2.334430	9.0402650
2.335500	9.1840520
2.334690	9.0756970
2.333400	8.9023640
2.332650	8.8031580
2.334150	9.0035990
2.336860	9.3700950
2.340530	9.8785310
2.343450	10.2937170
2.343500	10.3002050
2.344010	10.3746480
2.345120	10.5359780
2.343980	10.3701120
2.344060	10.3824660
2.349170	11.1303620
2.354970	12.0133150
2.357540	12.4138700
2.357950	12.4809680
2.359360	12.7033250
2.360140	12.8270030
2.358040	12.4946820
2.354270	11.9041410
2.351360	11.4603820
2.349330	11.1552500
2.346500	10.7363420
2.343400	10.2866820
2.341070	9.9559000
2.339670	9.7585790
2.337360	9.4392740
2.335040	9.1223350
2.333860	8.9637530
2.334830	9.0953100
2.338320	9.5709890
2.342830	10.2050700
2.346270	10.7030050
2.347050	10.8170670
2.344820	10.4922210
2.344470	10.4416690
2.345360	10.5692700
2.343860	10.3531320
2.341010	9.9464550
2.339610	9.7500890
2.338970	9.6616170
2.338550	9.6021890
2.340330	9.8508540
2.342180	10.1135230
2.342540	10.1638870
2.342090	10.0991580
2.341580	10.0273070
2.342090	10.1011120
2.341260	9.9820690
2.339890	9.7897380
2.341230	9.9780140
2.343960	10.3662780
2.344270	10.4131330
2.342390	10.1426750
2.340720	9.9057960
2.337120	9.4065510
2.330440	8.5119920
2.323840	7.6730750
2.320240	7.2326660
2.318660	7.0441990
2.317070	6.8570850
2.316350	6.7726830
2.317280	6.8815240
2.317690	6.9289260
2.320030	7.2078450
2.324460	7.7491090
2.327160	8.0900970
2.328290	8.2344720
2.329550	8.3949810
2.330860	8.5670640
2.332260	8.7513130
2.334320	9.0251780
2.335080	9.1287280
2.334860	9.0990210
2.335470	9.1810460
2.335030	9.1205790
2.334290	9.0223930
2.337170	9.4133160
2.342300	10.1301760
2.345770	10.6289490
2.347070	10.8197830
2.348560	11.0394520
2.349380	11.1634440
2.350010	11.2574920
2.351580	11.4935810
2.352500	11.6330700
2.352630	11.6528810
2.354350	11.9186330
2.356940	12.3214320
2.358910	12.6325980
2.361090	12.9804460
2.363180	13.3189500
2.364630	13.5568550
2.366640	13.8899780
2.368100	14.1348090
2.365880	13.7642510
2.361320	13.0185330
2.357910	12.4732110
2.356500	12.2519060
2.356930	12.3184990
2.357390	12.3916240
2.356370	12.2304510
2.354520	11.9440210
2.353900	11.8473860
2.356070	12.1830520
2.360160	12.8306860
2.362650	13.2346490
2.362680	13.2387090
2.362400	13.1923020
2.362480	13.2047970
2.362170	13.1559800
2.362440	13.1987490
2.362650	13.2334370
2.361010	12.9676530
2.358520	12.5696240
2.357040	12.3356750
2.355580	12.1092820
2.355290	12.0636910
2.355440	12.0865950
2.354500	11.9395080
2.354780	11.9838750
2.357530	12.4125160
2.361180	12.9953570
2.363370	13.3508240
2.364410	13.5217760
2.366310	13.8351910
2.368360	14.1795570
2.367880	14.0986620
2.366110	13.8028410
2.364080	13.4679170
2.362730	13.2465500
2.362420	13.1949890
2.363870	13.4324110
2.365820	13.7538710
2.365820	13.7539200
2.362850	13.2651010
2.360670	12.9121220
2.362480	13.2060150
2.365790	13.7481370
2.366960	13.9427320
2.366680	13.8973250
2.367360	14.0105270
2.368150	14.1437300
2.366150	13.8082510
2.362340	13.1828360
2.359040	12.6527210
2.356750	12.2901430
2.354080	11.8756230
2.350520	11.3339140
2.346560	10.7451610
2.344180	10.3984380
2.344980	10.5139800
2.346750	10.7722830
2.347400	10.8689450
2.349970	11.2507190
2.352390	11.6163800
2.351950	11.5500190
2.348680	11.0584330
2.345990	10.6615700
2.345830	10.6386740
2.345660	10.6139640
2.346590	10.7496680
2.349250	11.1431670
2.351790	11.5246730
2.353490	11.7856770
2.355770	12.1382620
2.356340	12.2266960
2.354210	11.8945200
2.350730	11.3653140
2.347740	10.9190610
2.345910	10.6495440
2.343680	10.3269550
2.343770	10.3407740
2.343480	10.2985850
2.339220	9.6950210
2.333910	8.9715160
2.330900	8.5725040
2.329370	8.3719300
2.326840	8.0489040
2.322900	7.5577270
2.318530	7.0291050
2.314770	6.5899180
2.312520	6.3343250
2.313420	6.4354520
2.315120	6.6294250
2.314630	6.5734660
2.314600	6.5714460
2.317780	6.9404310
2.321780	7.4193830
2.324260	7.7247870
2.325580	7.8899870
2.325550	7.8860280
2.324460	7.7507020
2.324480	7.7520250
2.326680	8.0283430
2.327840	8.1756080
2.327170	8.0908320
2.329170	8.3481110
2.332190	8.7418190
2.332470	8.7785690
2.333120	8.8656140
2.335090	9.1288400
2.336330	9.2978150
2.336580	9.3316710
2.338680	9.6210510
2.344240	10.4087900
2.347240	10.8447860
2.344770	10.4840170
2.340350	9.8553880
2.336570	9.3301530
2.334380	9.0341540
2.332230	8.7464450
2.326800	8.0433540
2.320530	7.2675330
2.316840	6.8294720
2.314670	6.5778150
2.314220	6.5269530
2.315280	6.6490170
2.313820	6.4811960
2.311040	6.1687470
2.311460	6.2162380
2.312540	6.3358530
2.311120	6.1775360
2.311320	6.1998260
2.312600	6.3441760
2.312230	6.3025630
2.310390	6.0965410
2.308370	5.8755670
2.307200	5.7493240
2.305860	5.6063660
2.306310	5.6548770
2.306790	5.7058470
2.306400	5.6650390
2.305370	5.5548610
2.303560	5.3660790
2.302980	5.3067090
2.304380	5.4518590
2.304870	5.5021900
2.302750	5.2827850
2.301940	5.1990820
2.304690	5.4827140
2.308770	5.9195490
2.312830	6.3698730
2.317110	6.8616860
2.320720	7.2909760
2.322770	7.5417100
2.324350	7.7356240
2.325870	7.9259470
2.325190	7.8399880
2.323160	7.5881660
2.323310	7.6075260
2.325760	7.9123300
2.327540	8.1376160
2.326510	8.0075620
2.325340	7.8598490
2.324740	7.7846810
2.322810	7.5455750
2.321170	7.3443150
2.320180	7.2252040
2.322110	7.4600900
2.323720	7.6580680
2.323090	7.5797850
2.323280	7.6027470
2.322120	7.4616720
2.319910	7.1931560
2.318580	7.0351340
2.317380	6.8923220
2.316570	6.7973830
2.316840	6.8304590
2.317150	6.8659890
2.316140	6.7483800
2.314310	6.5373180
2.314240	6.5287640
2.313630	6.4592950
2.311420	6.2112760
2.309060	5.9506130
2.307830	5.8173830
2.306680	5.6939700
2.306390	5.6632650
2.306840	5.7109590
2.306080	5.6306310
2.304880	5.5031970
2.304110	5.4230990
2.303580	5.3679790
2.303300	5.3393910
2.303800	5.3902970
2.302820	5.2897010
2.301780	5.1835290
2.302750	5.2831900
2.303990	5.4114830
2.305110	5.5276920
2.305400	5.5578110
2.304070	5.4187720
2.303020	5.3100020
2.301810	5.1863130
2.299920	4.9957050
2.297420	4.7494640
2.295910	4.6035030
2.296810	4.6888030
2.299940	4.9979830
2.302310	5.2368660
2.302020	5.2079100
2.301460	5.1505690
2.302240	5.2306130
2.303910	5.4023690
2.306880	5.7156300
2.312290	6.3082350
2.317520	6.9096970
2.320020	7.2070130
2.321390	7.3718620
2.323680	7.6529680
2.325460	7.8750400
2.324200	7.7175530
2.320820	7.3026840
2.317690	6.9285960
2.314020	6.5046760
2.310470	6.1051110
2.307410	5.7717480
2.305940	5.6157200
2.306320	5.6562470
2.308680	5.9087410
2.310640	6.1246500
2.309170	5.9633810
2.305330	5.5507740
2.303030	5.3112760
2.301900	5.1951910
2.299920	4.9950990
2.299100	4.9140750
2.301940	5.1993010
2.304790	5.4936270
2.305230	5.5408950
2.304630	5.4773880
2.304940	5.5101590
2.305550	5.5742480
2.306050	5.6266700
2.307490	5.7807760
2.308690	5.9105440
2.307280	5.7583810
2.304740	5.4892080
2.304830	5.4990590
2.306660	5.6920290
2.309090	5.9535080
2.312560	6.3384260
2.316600	6.8015610
2.319680	7.1665620
2.322410	7.4968060
2.325090	7.8278180
2.329910	8.4424050
2.335910	9.2400460
2.339720	9.7648990
2.340630	9.8933800
2.339340	9.7125690
2.337670	9.4813180
2.334970	9.1127940
2.331030	8.5896860
2.330130	8.4706010
2.332360	8.7634140
2.333210	8.8781490
2.335490	9.1842070
2.339580	9.7459440
2.342530	10.1625770
2.343520	10.3045330
2.345130	10.5367060
2.346570	10.7473230
2.344570	10.4539790
2.341780	10.0553650
2.341060	9.9534450
2.340570	9.8842470
2.338800	9.6376450
2.336190	9.2783940
2.335440	9.1764640
2.335240	9.1489500
2.332990	8.8483400
2.330100	8.4677400
2.331390	8.6370260
2.336370	9.3030040
2.339520	9.7378080
2.341740	10.0500490
2.343420	10.2894210
2.344070	10.3826890
2.341750	10.0520370
2.335560	9.1924690
2.328880	8.3100770
2.325160	7.8368940
2.323420	7.6202810
2.323560	7.6389910
2.325520	7.8825410
2.326550	8.0113990
2.328000	8.1961420
2.328410	8.2481470
2.327340	8.1125850
2.326110	7.9566660
2.326250	7.9737940
2.327580	8.1426320
2.328240	8.2274580
2.325680	7.9024180
2.321340	7.3652010
2.318820	7.0629470
2.317510	6.9080140
2.314650	6.5770440
2.312910	6.3787150
2.314790	6.5929830
2.317140	6.8644700
2.318190	6.9887850
2.320000	7.2037990
2.323280	7.6026610
2.327010	8.0700880
2.329130	8.3418430
2.328760	8.2940840
2.328150	8.2150900
2.326950	8.0630700
2.325830	7.9209540
2.326730	8.0348020
2.327280	8.1043940
2.327750	8.1654650
2.329270	8.3603720
2.329100	8.3375320
2.328160	8.2169830
2.330330	8.4973390
2.334120	8.9990450
2.337240	9.4227690
2.339890	9.7893570
2.343140	10.2504320
2.345620	10.6085810
2.346550	10.7439440
2.345480	10.5876640
2.342670	10.1815910
2.340080	9.8166890
2.337610	9.4740360
2.333530	8.9195380
2.329620	8.4051870
2.326540	8.0105620
2.324350	7.7364600
2.322890	7.5561430
2.322180	7.4693840
2.321020	7.3282390
2.319920	7.1948820
2.321020	7.3276990
2.325120	7.8321080
2.329330	8.3680790
2.331430	8.6423220
2.330700	8.5467440
2.331110	8.5998690
2.333370	8.8980350
2.334400	9.0357070
2.332640	8.8016990
2.329510	8.3915010
2.326390	7.9925780
2.322880	7.5545230
2.320740	7.2935670
2.319050	7.0913710
2.317290	6.8827110
2.316860	6.8313620
2.320740	7.2932430
2.327090	8.0806160
2.331200	8.6119550
2.331860	8.6975040
2.331380	8.6352180
2.330110	8.4700580
2.330360	8.5016480
2.330850	8.5655410
2.329440	8.3818580
2.328600	8.2745940
2.329750	8.4215520
2.332910	8.8373130
2.336710	9.3492390
2.339880	9.7879830
2.343050	10.2366860
2.346610	10.7525460
2.350810	11.3768970
2.353920	11.8503380
2.354490	11.9393460
2.352170	11.5821380
2.348120	10.9761710
2.343440	10.2929980
2.339390	9.7193250
2.334600	9.0639130
2.331770	8.6863870
2.331320	8.6262550
2.333090	8.8613520
2.334140	9.0006850
2.333390	8.9006430
2.332670	8.8055300
2.331980	8.7135830
2.331490	8.6491900
2.330730	8.5503010
2.330030	8.4581570
2.329700	8.4155790
2.327800	8.1699460
2.325470	7.8757570
2.325910	7.9313040
2.329440	8.3820120
2.332850	8.8297270
2.333550	8.9214870
2.334000	8.9830900
2.334620	9.0650370
2.335670	9.2078850
2.336340	9.3000350
2.337780	9.4966410
2.340410	9.8626170
2.341340	9.9928220
2.340490	9.8742620
2.339320	9.7100180
2.337590	9.4712670
2.334830	9.0946570
2.332720	8.8121420
2.332530	8.7871520
2.333220	8.8775970
2.333490	8.9142760
2.333190	8.8750410
2.332690	8.8071310
2.332260	8.7501190
2.333390	8.9010500
2.334610	9.0641420
2.332660	8.8035390
2.331540	8.6562150
2.333590	8.9279950
2.335070	9.1267720
2.335250	9.1511110
2.334680	9.0740710
2.334330	9.0261220
2.334540	9.0544420
2.336930	9.3802870
2.337590	9.4704900
2.336010	9.2531890
2.335410	9.1737560
2.335260	9.1524720
2.335020	9.1194240
2.335770	9.2221510
2.335790	9.2248740
2.335220	9.1465880
2.334770	9.0854770
2.333310	8.8899030
2.331070	8.5941700
2.331580	8.6609500
2.334850	9.0973630
2.336630	9.3383380
2.335400	9.1706300
2.333770	8.9522310
2.331520	8.6536670
2.329310	8.3659330
2.328900	8.3121060
2.326900	8.0559400
2.324860	7.7987990
2.324330	7.7332150
2.325140	7.8351040
2.324580	7.7635350
2.323920	7.6825200
2.325190	7.8412190
2.327280	8.1041000
2.329730	8.4202470
2.331030	8.5896630
2.331630	8.6676110
2.331310	8.6252390
2.331430	8.6414490
2.333480	8.9128380
2.334640	9.0687820
2.333470	8.9126120
2.330580	8.5307780
2.328760	8.2940860
2.327540	8.1379300
2.326560	8.0133010
2.324280	7.7271790
2.321730	7.4140510
2.320460	7.2599100
2.320500	7.2639620
2.318970	7.0816120
2.317760	6.9382880
2.319030	7.0887010
2.319750	7.1743610
2.319350	7.1269600
2.320180	7.2261850
2.323890	7.6790940
2.326830	8.0478290
2.325840	7.9227880
2.324300	7.7295760
2.324710	7.7803240
2.324920	7.8079330
2.325510	7.8811290
2.326830	8.0483510
2.327700	8.1588590
2.329040	8.3303340
2.331180	8.6081740
2.330950	8.5784910
2.329750	8.4217890
2.329610	8.4035660
2.329410	8.3784560
2.327260	8.1019110
2.326230	7.9721530
2.327020	8.0718440
2.328290	8.2338150
2.326680	8.0283100
2.323800	7.6675140
2.323410	7.6195890
2.323740	7.6607090
2.324510	7.7555110
2.326910	8.0567800
2.329940	8.4464960
2.331360	8.6332240
2.332640	8.8024110
2.334060	8.9910290
2.335870	9.2354170
2.336470	9.3166670
2.335550	9.1919580
2.334760	9.0848040
2.333300	8.8890310
2.333010	8.8509760
2.338260	9.5638650
2.344420	10.4334300
2.346670	10.7610530
2.348730	11.0654700
2.351760	11.5215380
2.352680	11.6598870
2.349870	11.2346550
2.348240	10.9928100
2.349300	11.1503800
2.348730	11.0657350
2.343920	10.3622290
2.341940	10.0777600
2.343660	10.3240660
2.343950	10.3669410
2.343940	10.3641340
2.345910	10.6500810
2.345410	10.5772980
2.343640	10.3220030
2.346110	10.6798060
2.347680	10.9106340
2.347030	10.8129800
2.347110	10.8267090
2.349000	11.1065980
2.350970	11.4012600
2.353330	11.7604710
2.356310	12.2219310
2.358690	12.5963570
2.360590	12.9003910
2.361550	13.0552770
2.362900	13.2742800
2.362300	13.1756290
2.359660	12.7508850
2.357690	12.4379010
2.360310	12.8555390
2.364460	13.5298840
2.365520	13.7034000
2.365920	13.7705650
2.366670	13.8967650
2.363810	13.4220540
2.357290	12.3771990
2.351010	11.4068490
2.348370	11.0118890
2.347230	10.8442490
2.345340	10.5680690
2.342210	10.1165430
2.339470	9.7314740
2.337410	9.4450720
2.334840	9.0960330
2.332720	8.8122670
2.329960	8.4489670
2.328720	8.2884800
2.329610	8.4035780
2.329700	8.4155960
2.327570	8.1419540
2.326670	8.0265250
2.328660	8.2818260
2.332890	8.8351830
2.337540	9.4630000
2.341370	9.9987550
2.341150	9.9673680
2.337750	9.4931330
2.334330	9.0264560
2.331470	8.6480290
2.328860	8.3075870
2.325870	7.9261790
2.323760	7.6625960
2.323170	7.5891860
2.323730	7.6582470
2.325810	7.9182160
2.327060	8.0759300
2.324970	7.8138360
2.322130	7.4622340
2.322560	7.5152510
2.325430	7.8703890
2.326950	8.0615840
2.328120	8.2117470
2.328890	8.3114660
2.327710	8.1603940
2.326710	8.0324530
2.325320	7.8574200
2.323660	7.6505000
2.322390	7.4945160
2.322070	7.4544080
2.322390	7.4939800
2.323020	7.5712830
2.322840	7.5489820
2.323050	7.5746250
2.324110	7.7069440
2.324690	7.7779370
2.326220	7.9696650
2.329540	8.3946020
2.331590	8.6621550
2.332240	8.7484290
2.331280	8.6213840
2.329760	8.4243020
2.327910	8.1842920
2.325360	7.8623960
2.321130	7.3406860
2.315210	6.6418760
2.311300	6.1977660
2.308830	5.9259810
2.307900	5.8242510
2.309060	5.9511390
2.310610	6.1218260
2.311710	6.2438540
2.312250	6.3036210
2.310760	6.1374340
2.309020	5.9467250
2.309380	5.9859710
2.312220	6.3002500
2.314070	6.5104780
2.314030	6.5057250
2.315130	6.6314540
2.318200	6.9890610
2.321860	7.4284750
2.325500	7.8798300
2.329800	8.4281290
2.332710	8.8098390
2.333550	8.9219330
2.336910	9.3771570
2.342120	10.1035820
2.345520	10.5928420
2.345160	10.5405290
2.343040	10.2353600
2.343820	10.3467550
2.346540	10.7410140
2.347890	10.9407430
2.347030	10.8143120
2.346090	10.6756910
2.346580	10.7476400
2.348160	10.9809150
2.349450	11.1725070
2.349600	11.1962370
2.348540	11.0380580
2.347900	10.9423630
2.350420	11.3187750
2.354790	11.9848460
2.357290	12.3753200
2.358080	12.4993540
2.358110	12.5051640
2.358070	12.4974390
2.356990	12.3280140
2.355960	12.1674520
2.357890	12.4708370
2.361230	13.0032170
2.363650	13.3957170
2.365520	13.7037390
2.367630	14.0560350
2.371050	14.6357560
2.374530	15.2366560
2.377810	15.8136050
2.382120	16.5900330
2.385240	17.1621070
2.385450	17.2008380
2.384450	17.0185790
2.381830	16.5363330
2.376580	15.5969500
2.372280	14.8454170
2.369560	14.3805020
2.364830	13.5906220
2.358430	12.5551710
2.352350	11.6100810
2.348440	11.0228200
2.348050	10.9650180
2.348010	10.9588740
2.345460	10.5845730
2.341980	10.0842740
2.339850	9.7845670
2.338060	9.5352980
2.334780	9.0881410
2.331120	8.6002550
2.328910	8.3143690
2.325660	7.8992530
2.321820	7.4248670
2.320490	7.2634680
2.320650	7.2826720
2.318900	7.0732600
2.316920	6.8387660
2.316140	6.7486310
2.315350	6.6563440
2.316580	6.7992840
2.318210	6.9911660
2.318640	7.0412410
2.320440	7.2571970
2.322400	7.4943510
2.325350	7.8614690
2.328940	8.3181410
2.330850	8.5665600
2.334060	8.9906650
2.339800	9.7760160
2.343300	10.2729930
2.345380	10.5723510
2.347820	10.9312620
2.349440	11.1715160
2.350280	11.2978620
2.350960	11.3997110
2.349880	11.2374460
2.348420	11.0197540
2.347970	10.9521550
2.347590	10.8963050
2.347600	10.8972320
2.348810	11.0780280
2.350540	11.3358920
2.351350	11.4578000
2.352870	11.6903900
2.353730	11.8217610
2.353490	11.7839140
2.353370	11.7669180
2.353640	11.8078010
2.354250	11.9015250
2.356460	12.2458930
2.358220	12.5212550
2.357030	12.3341080
2.355590	12.1092410
2.355990	12.1721840
2.357030	12.3357530
2.357090	12.3441350
2.357510	12.4102700
2.357290	12.3763010
2.357390	12.3920420
2.357360	12.3860670
2.356230	12.2103210
2.355400	12.0798650
2.354950	12.0111580
2.355250	12.0578070
2.355430	12.0842360
2.355910	12.1594860
2.357170	12.3565840
2.357070	12.3398760
2.357150	12.3537940
2.357950	12.4796870
2.357580	12.4203930
2.355530	12.1007280
2.353040	11.7159620
2.351260	11.4459680
2.349750	11.2180050
2.347280	10.8516540
2.345370	10.5715870
2.343440	10.2929050
2.341250	9.9804900
2.337370	9.4403640
2.332540	8.7887610
2.328880	8.3091380
2.328760	8.2945810
2.330030	8.4590270
2.330990	8.5831350
2.333480	8.9133790
2.336580	9.3314700
2.337160	9.4116010
2.335820	9.2279780
2.334160	9.0038370
2.333510	8.9174500
2.335300	9.1577630
2.339060	9.6739090
2.341720	10.0472210
2.341700	10.0446940
2.340850	9.9253540
2.342260	10.1229700
2.344030	10.3774670
2.345160	10.5397230
2.344500	10.4448900
2.344830	10.4934560
2.345960	10.6568310
2.345150	10.5400990
2.344850	10.4954600
2.345690	10.6184760
2.344750	10.4820430
2.344330	10.4215170
2.346090	10.6761880
2.346990	10.8075190
2.346640	10.7563180
2.347080	10.8220200
2.348360	11.0115280
2.352240	11.5941190
2.355850	12.1502050
2.357540	12.4149590
2.359460	12.7205250
2.363270	13.3341880
2.366020	13.7869580
2.367010	13.9523940
2.368530	14.2070100
2.370060	14.4668640
2.369050	14.2934420
2.366150	13.8077480
2.362460	13.2024900
2.357300	12.3779010
2.354450	11.9338870
2.353250	11.7491600
2.351410	11.4675870
2.349340	11.1562410
2.347540	10.8891020
2.344660	10.4677350
2.342690	10.1852670
2.343000	10.2295460
2.343210	10.2599520
2.342370	10.1401080
2.341240	9.9796150
2.341630	10.0355200
2.342080	10.0993340
2.340550	9.8811690
2.337630	9.4749550
2.335140	9.1359830
2.333960	8.9776980
2.335250	9.1498780
2.337080	9.4011810
2.338630	9.6135080
2.341080	9.9563690
2.345290	10.5591540
2.348070	10.9680410
2.349030	11.1107120
2.348630	11.0514120
2.347640	10.9036070
2.346850	10.7873410
2.347080	10.8203550
2.347720	10.9160860
2.348490	11.0299010
2.348030	10.9612530
2.345840	10.6409920
2.344680	10.4712680
2.345860	10.6427470
2.347710	10.9155180
2.348400	11.0166250
2.348760	11.0701740
2.348850	11.0832200
2.348060	10.9657140
2.346110	10.6795680
2.343640	10.3214790
2.340580	9.8853810
2.335600	9.1981560
2.330470	8.5152930
2.329010	8.3258970
2.328980	8.3227920
2.327560	8.1397320
2.327130	8.0861880
2.327770	8.1663800
2.326590	8.0168840
2.326030	7.9457370
2.328260	8.2294710
2.329610	8.4034610
2.330120	8.4701640
2.331690	8.6758310
2.333550	8.9225570
2.335780	9.2225400
2.339240	9.6983910
2.341730	10.0482770
2.341020	9.9474520
2.339810	9.7785220
2.338810	9.6385750
2.339580	9.7466120
2.341680	10.0422250
2.342110	10.1030370
2.340810	9.9192990
2.340970	9.9418890
2.341110	9.9618430
2.340080	9.8162340
2.340730	9.9081200
2.343550	10.3085230
2.346270	10.7035880
2.350240	11.2912450
2.354830	11.9920410
2.357240	12.3668720
2.355360	12.0737160
2.353850	11.8403590
2.353150	11.7331150
2.351770	11.5230790
2.351300	11.4503310
2.350610	11.3471230
2.347390	10.8678920
2.344640	10.4659730
2.345320	10.5638740
2.347790	10.9269990
2.350540	11.3357110
2.353080	11.7228480
2.356920	12.3182200
2.360740	12.9240010
2.363240	13.3295000
2.366950	13.9417990
2.371460	14.7059740
2.373900	15.1266480
2.375830	15.4638340
2.380990	16.3854050
2.386670	17.4294300
2.390350	18.1231650
2.392570	18.5490670
2.393560	18.7407320
2.393900	18.8052690
2.392680	18.5695900
2.390600	18.1706960
2.388940	17.8555850
2.387230	17.5338750
2.385580	17.2275700
2.384170	16.9650330
2.383610	16.8618240
2.382830	16.7193090
2.382640	16.6855790
2.380450	16.2867260
2.376160	15.5220560
2.372950	14.9616850
2.370470	14.5363040
2.367620	14.0527400
2.362850	13.2659850
2.357350	12.3859590
2.355230	12.0542470
2.354590	11.9538620
2.352960	11.7038380
2.351700	11.5107040
2.351640	11.5029100
2.351030	11.4101640
2.351140	11.4264400
2.353180	11.7377640
2.355970	12.1686830
2.357160	12.3551990
2.358470	12.5625770
2.360060	12.8160110
2.359400	12.7103750
2.358650	12.5895920
2.358260	12.5274420
2.359950	12.7985320
2.364640	13.5592250
2.368610	14.2192000
2.369920	14.4408990
2.369180	14.3177030
2.367260	13.9923710
2.366460	13.8592780
2.366090	13.7984020
2.364670	13.5644900
2.360330	12.8587990
2.355260	12.0571590
2.350660	11.3547400
2.346330	10.7107320
2.342930	10.2206190
2.337840	9.5048690
2.331250	8.6179480
